"Log File",Benchmark,Result,command,commandline,cpuinfo,date,exitcode,expected,maxmem,meminfo,memlimit,mt_all_constr,mt_max_constr,timeout,uname,user,usertime,version,wallclock
/nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/results.cbmc.pso/Z6.4+lwsync+sync+sync.c_ALL_CLAIMS_2015-05-13_183226_1nwyh6.log,Z6.4+lwsync+sync+sync,SUCCESSFUL,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/build/Z6.4+lwsync+sync+sync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.777MHz","Wed 13 May 18:32:26 BST 2015",0,valid,29932kb,49448476kb,unlimitedkb,31,"restarts               (31)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,1.04,5.0,0:01.05
/nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/results.cbmc.pso/Z6.4+lwsyncs.c_ALL_CLAIMS_2015-05-13_183806_AiQmHO.log,Z6.4+lwsyncs,SUCCESSFUL,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/build/Z6.4+lwsyncs.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.777MHz","Wed 13 May 18:38:06 BST 2015",0,invalid,30104kb,49448476kb,unlimitedkb,31,"restarts               (31)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.84,5.0,0:00.86
/nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/results.cbmc.pso/Z6.4+po+lwsync+lwsync.c_ALL_CLAIMS_2015-05-13_203012_uZJuXH.log,Z6.4+po+lwsync+lwsync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/build/Z6.4+po+lwsync+lwsync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.777MHz","Wed 13 May 20:30:12 BST 2015",10,invalid,29476kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.21,5.0,0:00.22
/nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/results.cbmc.pso/Z6.4+po+lwsync+po.c_ALL_CLAIMS_2015-05-13_195050_qbeubW.log,Z6.4+po+lwsync+po,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/build/Z6.4+po+lwsync+po.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.777MHz","Wed 13 May 19:50:50 BST 2015",10,invalid,29472kb,49448476kb,unlimitedkb,1,"restarts               (1)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.18,5.0,0:00.20
/nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/results.cbmc.pso/Z6.4+po+lwsync+sync.c_ALL_CLAIMS_2015-05-13_194848_UdJKeq.log,Z6.4+po+lwsync+sync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/build/Z6.4+po+lwsync+sync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.777MHz","Wed 13 May 19:48:48 BST 2015",10,invalid,29476kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.20,5.0,0:00.22
/nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/results.cbmc.pso/Z6.4+po+po+lwsync.c_ALL_CLAIMS_2015-05-13_185556_O7FlLp.log,Z6.4+po+po+lwsync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/build/Z6.4+po+po+lwsync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.777MHz","Wed 13 May 18:55:56 BST 2015",10,invalid,29452kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.20,5.0,0:00.21
/nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/results.cbmc.pso/Z6.4+po+po+sync.c_ALL_CLAIMS_2015-05-13_195118_jJaCDt.log,Z6.4+po+po+sync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/build/Z6.4+po+po+sync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.777MHz","Wed 13 May 19:51:18 BST 2015",10,invalid,29476kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.21,5.0,0:00.22
/nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/results.cbmc.pso/Z6.4+po+sync+lwsync.c_ALL_CLAIMS_2015-05-13_181505_lnwXS6.log,Z6.4+po+sync+lwsync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/build/Z6.4+po+sync+lwsync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.777MHz","Wed 13 May 18:15:05 BST 2015",10,invalid,29480kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.27,5.0,0:00.29
/nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/results.cbmc.pso/Z6.4+po+sync+po.c_ALL_CLAIMS_2015-05-13_194920_5B5yxz.log,Z6.4+po+sync+po,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/build/Z6.4+po+sync+po.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.777MHz","Wed 13 May 19:49:20 BST 2015",10,invalid,29472kb,49448476kb,unlimitedkb,1,"restarts               (1)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.20,5.0,0:00.21
/nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/results.cbmc.pso/Z6.4+po+sync+sync.c_ALL_CLAIMS_2015-05-13_192324_tjEmGk.log,Z6.4+po+sync+sync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/tc/pso/src/build/Z6.4+po+sync+sync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.777MHz","Wed 13 May 19:23:24 BST 2015",10,invalid,29472kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.20,5.0,0:00.22
