"Log File",Benchmark,Result,command,commandline,cpuinfo,date,exitcode,expected,maxmem,meminfo,memlimit,mt_all_constr,mt_max_constr,timeout,uname,user,usertime,version,wallclock
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0482.c_ALL_CLAIMS_2015-05-13_190437_g6ryev.log,DETOUR0482,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0482.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:04:37 BST 2015",0,valid,29628kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.21,5.0,0:00.23
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0483.c_ALL_CLAIMS_2015-05-13_182910_PwGwgh.log,DETOUR0483,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0483.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:29:10 BST 2015",0,valid,29292kb,49448476kb,unlimitedkb,2,"restarts               (2)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.16,5.0,0:00.18
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0484.c_ALL_CLAIMS_2015-05-13_182604_HKbzCq.log,DETOUR0484,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0484.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:26:04 BST 2015",0,valid,29604kb,49448476kb,unlimitedkb,2,"restarts               (2)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.20,5.0,0:00.21
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0485.c_ALL_CLAIMS_2015-05-13_200235_pMUYHP.log,DETOUR0485,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0485.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 20:02:35 BST 2015",0,valid,29056kb,49448476kb,unlimitedkb,4,"restarts               (4)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.19,5.0,0:00.20
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0486.c_ALL_CLAIMS_2015-05-13_191451_PWlC1j.log,DETOUR0486,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0486.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:14:51 BST 2015",0,valid,29624kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.20,5.0,0:00.22
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0487.c_ALL_CLAIMS_2015-05-13_200735_kxAjWb.log,DETOUR0487,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0487.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 20:07:35 BST 2015",0,valid,28796kb,49448476kb,unlimitedkb,2,"restarts               (2)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.15,5.0,0:00.16
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0488.c_ALL_CLAIMS_2015-05-13_191602_P5w0B2.log,DETOUR0488,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0488.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:16:02 BST 2015",0,valid,29308kb,49448476kb,unlimitedkb,1,"restarts               (1)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.17,5.0,0:00.19
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0489.c_ALL_CLAIMS_2015-05-13_193342_hJAMTI.log,DETOUR0489,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0489.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:33:42 BST 2015",0,valid,29056kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.16,5.0,0:00.18
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0490.c_ALL_CLAIMS_2015-05-13_182222_ZMBn5M.log,DETOUR0490,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0490.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:22:22 BST 2015",0,valid,29324kb,49448476kb,unlimitedkb,1,"restarts               (1)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.18,5.0,0:00.19
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0491.c_ALL_CLAIMS_2015-05-13_182147_TlYPJh.log,DETOUR0491,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0491.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:21:47 BST 2015",0,valid,29072kb,49448476kb,unlimitedkb,2,"restarts               (2)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.17,5.0,0:00.19
