"Log File",Benchmark,Result,command,commandline,cpuinfo,date,exitcode,expected,maxmem,meminfo,memlimit,mt_all_constr,mt_max_constr,timeout,uname,user,usertime,version,wallclock
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+lwsync+addr.c_ALL_CLAIMS_2015-05-13_183015_MtZJvS.log,Z6.3+po+lwsync+addr,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+lwsync+addr.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:30:15 BST 2015",10,invalid,30296kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.28,5.0,0:00.30
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+lwsync+lwsync.c_ALL_CLAIMS_2015-05-13_190155_iPmNHJ.log,Z6.3+po+lwsync+lwsync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+lwsync+lwsync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:01:55 BST 2015",10,invalid,30300kb,49448476kb,unlimitedkb,5,"restarts               (5)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.29,5.0,0:00.31
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+lwsync+po.c_ALL_CLAIMS_2015-05-13_203013_opvlqy.log,Z6.3+po+lwsync+po,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+lwsync+po.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 20:30:13 BST 2015",10,invalid,30292kb,49448476kb,unlimitedkb,2,"restarts               (2)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.27,5.0,0:00.28
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+lwsync+sync.c_ALL_CLAIMS_2015-05-13_181432_v2Ofs6.log,Z6.3+po+lwsync+sync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+lwsync+sync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:14:32 BST 2015",10,invalid,30248kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.28,5.0,0:00.30
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+po+addr.c_ALL_CLAIMS_2015-05-13_202842_TENFNF.log,Z6.3+po+po+addr,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+po+addr.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 20:28:42 BST 2015",10,invalid,30324kb,49448476kb,unlimitedkb,2,"restarts               (2)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.26,5.0,0:00.28
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+po+lwsync.c_ALL_CLAIMS_2015-05-13_201617_EPT3Uu.log,Z6.3+po+po+lwsync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+po+lwsync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 20:16:17 BST 2015",10,invalid,30284kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.40,5.0,0:00.42
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+po+sync.c_ALL_CLAIMS_2015-05-13_184803_tieWGY.log,Z6.3+po+po+sync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+po+sync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:48:03 BST 2015",10,invalid,30280kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.28,5.0,0:00.29
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+sync+addr.c_ALL_CLAIMS_2015-05-13_202719_O5OGHk.log,Z6.3+po+sync+addr,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+sync+addr.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 20:27:19 BST 2015",10,invalid,30292kb,49448476kb,unlimitedkb,2,"restarts               (2)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.27,5.0,0:00.29
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+sync+lwsync.c_ALL_CLAIMS_2015-05-13_182240_W4fIrZ.log,Z6.3+po+sync+lwsync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+sync+lwsync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:22:40 BST 2015",10,invalid,30300kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.28,5.0,0:00.29
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+sync+po.c_ALL_CLAIMS_2015-05-13_185229_Ezno5w.log,Z6.3+po+sync+po,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+sync+po.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:52:29 BST 2015",10,invalid,30296kb,49448476kb,unlimitedkb,4,"restarts               (4)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.30,5.0,0:00.32
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+po+sync+sync.c_ALL_CLAIMS_2015-05-13_194638_7sycnK.log,Z6.3+po+sync+sync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+po+sync+sync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:46:38 BST 2015",10,invalid,30288kb,49448476kb,unlimitedkb,6,"restarts               (6)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.31,5.0,0:00.32
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+rfi-data+lwsync+addr-fri-rfi-addr.c_ALL_CLAIMS_2015-05-13_195030_ozFqoi.log,Z6.3+rfi-data+lwsync+addr-fri-rfi-addr,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+rfi-data+lwsync+addr-fri-rfi-addr.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:50:30 BST 2015",10,invalid,31428kb,49448476kb,unlimitedkb,4,"restarts               (4)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.37,5.0,0:00.41
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+rfi-data+lwsync+addr.c_ALL_CLAIMS_2015-05-13_183554_13XURA.log,Z6.3+rfi-data+lwsync+addr,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+rfi-data+lwsync+addr.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:35:54 BST 2015",10,invalid,30572kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.28,5.0,0:00.30
